UNITID,LATITUDE,LONGITUDE,ADM_RATE_ALL,PPTUG_EF,SAT_AVG_ALL,COSTT4_A,CONTROL,TUITIONFEE_IN,TUITIONFEE_OUT,MEDIAN_HH_INC,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,year
100654,34.783368,-86.568502,0.71600609756097,0.1116,954.0,21924.0,2,10024.0,18634.0,49720.22,35000.0,38100.0,0.0184,0.8978,0.0114,0.0014,0.0027,0.001,0.0108,0.0086,0.0479,2022
100663,33.505697,-86.799345,0.88535192339996,0.2197,1266.0,26248.0,2,8568.0,20400.0,55735.22,43800.0,56500.0,0.5297,0.2458,0.0669,0.0767,0.0021,0.0004,0.0483,0.0233,0.0068,2022
100706,34.724557,-86.640449,0.73672375021622,0.1551,1300.0,24869.0,2,11488.0,23884.0,58688.62,52000.0,51900.0,0.7196,0.0871,0.061,0.0357,0.008,0.0012,0.0446,0.0166,0.0261,2022
100724,32.364317,-86.295677,0.97991295614328,0.1259,955.0,21938.0,2,11068.0,19396.0,46065.2,30400.0,31900.0,0.0152,0.9259,0.0129,0.002,0.0017,0.0014,0.0132,0.0166,0.0112,2022
100751,33.211875,-87.545978,0.78904316258456,0.0863,1244.0,31050.0,2,11620.0,31090.0,57928.41,52400.0,47500.0,0.7676,0.105,0.0549,0.0137,0.0037,0.0008,0.0356,0.0127,0.006,2022
100830,32.36736,-86.177544,0.96798825256975,0.2218,1069.0,20621.0,2,8860.0,18820.0,50723.81,36600.0,40200.0,0.4129,0.4487,0.0131,0.0283,0.004,0.0011,0.0371,0.0484,0.0064,2022
101189,32.384181,-86.21641,0.64600781686208,0.2323,1042.0,36457.0,1,23490.0,23490.0,52330.99,36600.0,42500.0,0.4599,0.4133,0.0318,0.0118,0.0018,0.0029,0.0265,0.0313,0.0206,2022
101435,32.351034,-86.284366,0.69301164725457,0.0549,1111.0,39177.0,1,27900.0,27900.0,54037.99,42600.0,47500.0,0.6599,0.2017,0.0632,0.0072,0.0048,0.0,0.043,0.0,0.0203,2022
101480,33.822938,-85.765321,0.76342650004769,0.126,1030.0,22023.0,2,11120.0,20840.0,48389.27,37600.0,39100.0,0.626,0.2541,0.0037,0.0064,0.0054,0.0014,0.0,0.0159,0.087,2022
101587,32.588132,-88.186329,0.74333983105912,0.2407,1017.0,22525.0,2,10990.0,20090.0,40238.44,40700.0,39600.0,0.4472,0.3866,0.0225,0.0017,0.0117,0.0004,0.0173,0.0286,0.084,2022
101709,33.10625,-86.865099,0.90086526576019,0.1026,1131.0,26709.0,2,13710.0,26730.0,59047.15,35500.0,37800.0,0.668,0.1694,0.06,0.0073,0.0032,0.0014,0.0398,0.033,0.0179,2022
102049,33.464128,-86.791799,0.83874792506521,0.0153,1236.0,51314.0,1,35360.0,35360.0,69602.13,58400.0,65600.0,0.8513,0.0602,0.0402,0.0111,0.0011,0.0006,0.0233,0.0108,0.0014,2022
102094,30.696033,-88.178711,0.7077938563087,0.1439,1132.0,22139.0,2,8756.0,17012.0,51919.71,43200.0,51900.0,0.6013,0.2233,0.0467,0.0393,0.0066,0.0013,0.0431,0.0111,0.0273,2022
102234,30.694751,-88.138199,0.71523178807947,0.0415,1019.0,56502.0,1,21100.0,21100.0,59048.32,54400.0,37800.0,0.6289,0.1405,0.0849,0.0162,0.0061,0.001,0.0192,0.0576,0.0455,2022
102368,31.799583,-85.95802,0.95270469997044,0.322,1082.0,21376.0,2,9312.0,18624.0,49132.68,39300.0,42000.0,0.5297,0.3269,0.0453,0.0063,0.0029,0.0012,0.0407,0.0178,0.0292,2022
102377,32.4309,-85.708492,0.34197976038152,0.0531,1080.0,41991.0,1,22614.0,22614.0,54155.29,42300.0,41200.0,0.0078,0.9093,0.0041,0.006,0.0041,0.0009,0.0302,0.0,0.0375,2022
102614,64.85756,-147.823146,0.64693295292439,0.4489,1169.0,19621.0,2,7248.0,21384.0,65084.81,44700.0,45400.0,0.5241,0.037,0.0859,0.0243,0.1446,0.0063,0.1083,0.0131,0.0562,2022
104179,32.232672,-110.950815,0.87269322792052,0.1947,1230.0,27985.0,2,12736.0,37258.0,64708.31,56200.0,55300.0,0.4963,0.0406,0.2842,0.0502,0.0128,0.002,0.0492,0.0453,0.0195,2022
104586,34.616766,-112.449741,0.72428128523111,0.0411,1240.0,56260.0,1,38966.0,38966.0,66671.2,69600.0,71500.0,0.5864,0.0202,0.1516,0.0624,0.0063,0.0036,0.0647,0.0806,0.0242,2022
106245,34.723254,-92.339778,0.57686212361331,0.4139,1119.0,20260.0,2,8366.0,18957.0,51732.17,38100.0,40800.0,0.4917,0.2521,0.0289,0.0225,0.0092,0.0,0.1522,0.0338,0.0096,2022
106397,36.070009,-94.176981,0.82671698816512,0.1061,1188.0,23843.0,2,9574.0,26390.0,52450.53,53400.0,50500.0,0.7387,0.0446,0.1039,0.0279,0.0077,0.0012,0.0467,0.018,0.0111,2022
106412,34.244031,-92.018683,0.6752500532028,0.1457,902.0,18873.0,2,8398.0,15268.0,42634.24,30200.0,32000.0,0.0286,0.9043,0.0221,0.0025,0.0053,0.0004,0.0233,0.0106,0.0029,2022
106458,35.842388,-90.679988,0.63290488431876,0.2839,1149.0,21752.0,2,7130.0,12698.0,42159.88,37300.0,35500.0,0.7113,0.14,0.0444,0.0102,0.0028,0.0007,0.0321,0.0508,0.0078,2022
106704,35.077945,-92.457672,0.9237246161466,0.1257,1133.0,21408.0,2,9563.0,16433.0,48705.91,43200.0,39400.0,0.6571,0.1671,0.0642,0.0219,0.003,0.001,0.0468,0.0366,0.0024,2022
106713,35.083838,-92.445021,0.6160458452722,0.0897,1059.0,27262.0,1,17400.0,17400.0,50351.38,36000.0,57400.0,0.619,0.1575,0.0971,0.0055,0.0128,0.0018,0.0531,0.0311,0.022,2022
107044,35.247386,-91.726143,0.54136363636363,0.0586,1183.0,33168.0,1,22230.0,22230.0,61757.88,47400.0,44000.0,0.7961,0.0515,0.0389,0.0135,0.0037,0.0009,0.0356,0.0589,0.0009,2022
107071,34.128155,-93.059703,0.75010517458981,0.0966,1084.0,25533.0,2,7560.0,9768.0,45548.96,39600.0,42400.0,0.6454,0.1755,0.0653,0.0186,0.0027,0.0086,0.0644,0.015,0.0045,2022
107141,36.189812,-94.560283,0.5286783042394,0.0702,1231.0,41492.0,1,28924.0,28924.0,56884.69,47200.0,63200.0,0.7147,0.0152,0.076,0.0181,0.0159,0.0007,0.0608,0.0789,0.0196,2022
107983,33.291618,-93.235922,0.62602204052612,0.0601,1094.0,23732.0,2,9410.0,14630.0,42416.87,39600.0,37400.0,0.6097,0.2114,0.0504,0.0072,0.0029,0.0004,0.0512,0.0193,0.0476,2022
109785,34.130047,-117.888375,0.94101336022183,0.1435,1117.0,54720.0,1,41510.0,41510.0,73950.46,51600.0,62000.0,0.3023,0.0625,0.3719,0.1229,0.0033,0.0079,0.0572,0.032,0.0401,2022
110097,33.906203,-118.014374,0.60771704180064,0.0844,1228.0,57403.0,1,44382.0,44382.0,75484.4,47900.0,60200.0,0.4365,0.0317,0.206,0.1526,0.0025,0.0056,0.0704,0.0571,0.0376,2022
110413,34.224566,-118.878924,0.81935164563226,0.0278,1200.0,55039.0,1,46012.0,46012.0,81648.78,58500.0,66700.0,0.3949,0.039,0.3918,0.0537,0.0023,0.005,0.0622,0.0298,0.0213,2022
111948,33.79302,-117.852518,0.60372234733077,0.043,1318.0,71065.0,1,58634.0,58634.0,73437.32,55700.0,57300.0,0.5022,0.0216,0.1762,0.1589,0.0013,0.0033,0.0837,0.0295,0.0233,2022
112075,33.653665,-117.812305,0.81378254211332,0.062,1174.0,53068.0,1,38740.0,38740.0,79890.85,48200.0,60300.0,0.4595,0.0481,0.2639,0.1025,0.0019,0.0057,0.0734,0.0373,0.0076,2022
113698,37.981279,-122.512051,0.92932862190812,0.0885,1160.0,66179.0,1,47910.0,47910.0,79219.91,58600.0,69400.0,0.2454,0.0386,0.2719,0.3041,0.0217,0.0193,0.0515,0.0338,0.0137,2022
114813,36.726831,-119.735199,0.77862595419847,0.4779,1100.0,38688.0,1,33452.0,33452.0,53503.12,42800.0,48300.0,0.2549,0.0472,0.5858,0.042,0.0097,0.0056,0.0037,0.021,0.03,2022
117140,34.100855,-117.773262,0.71942446043165,0.2157,1028.0,60612.0,1,45850.0,45850.0,67082.29,50600.0,53800.0,0.1744,0.0711,0.6069,0.0456,0.0035,0.006,0.0364,0.0312,0.025,2022
117627,33.910704,-117.500054,0.6606749816581,0.1016,1023.0,46046.0,1,34218.0,34218.0,63313.83,53900.0,57500.0,0.115,0.074,0.4591,0.1622,0.0008,0.0063,0.0433,0.1354,0.0039,2022
117946,33.97085,-118.415744,0.45823050669467,0.02,1354.0,59539.0,1,53526.0,53526.0,78631.93,65300.0,100200.0,0.4243,0.0716,0.2283,0.0976,0.0004,0.001,0.078,0.0986,0.0001,2022
118888,37.781425,-122.182294,0.79811097992916,0.105,1395.0,47187.0,1,30950.0,30950.0,71756.45,44100.0,57000.0,0.3333,0.1301,0.3402,0.0708,0.0,0.0,0.1073,0.0137,0.0046,2022
120403,33.956607,-118.416615,0.79816112084063,0.0319,1237.0,66930.0,1,50950.0,50950.0,73811.67,51300.0,55900.0,0.2208,0.0537,0.2007,0.1545,0.0017,0.0,0.0588,0.2947,0.0151,2022
120537,33.87616,-117.88573,0.3997233748271,0.1664,1090.0,44331.0,1,35450.0,35450.0,71774.01,36300.0,43900.0,0.3489,0.0889,0.2504,0.0355,0.0097,0.0178,0.1357,0.0097,0.1034,2022
120883,37.981424,-121.312301,0.79304650949454,0.0358,1265.0,57004.0,1,52352.0,52352.0,72621.06,74600.0,102200.0,0.2095,0.0401,0.245,0.3542,0.0028,0.0049,0.0447,0.0789,0.0199,2022
121150,34.037786,-118.707077,0.52711935892028,0.0753,1342.0,77912.0,1,59702.0,59702.0,79068.51,65100.0,103000.0,0.4649,0.0453,0.1754,0.1338,0.0016,0.0013,0.0739,0.0863,0.0173,2022
121309,32.718391,-117.250265,0.83660130718954,0.188,1256.0,52834.0,1,39500.0,39500.0,71269.62,52200.0,61500.0,0.5268,0.0189,0.2675,0.0722,0.0032,0.0032,0.0767,0.0114,0.0202,2022
121691,34.064218,-117.163218,0.82968499733048,0.1337,1231.0,62643.0,1,54066.0,54066.0,68599.2,54700.0,62700.0,0.379,0.0447,0.4049,0.0574,0.0081,0.0046,0.0693,0.0146,0.0173,2022
122612,37.776618,-122.450477,0.70923475773288,0.0352,1305.0,72280.0,1,53472.0,53472.0,82472.56,68600.0,90800.0,0.2395,0.0655,0.2062,0.2661,0.001,0.0052,0.1031,0.107,0.0064,2022
122931,37.348362,-121.93784,0.53982668566001,0.0194,1418.0,72321.0,1,55860.0,55860.0,93581.09,85100.0,87600.0,0.4201,0.0263,0.1795,0.2042,0.0005,0.0024,0.0916,0.055,0.0204,2022
123651,33.662686,-117.900911,0.69009256085018,0.0989,1098.0,47967.0,1,37700.0,37700.0,75891.29,44800.0,59100.0,0.3311,0.0431,0.465,0.0517,0.0035,0.0025,0.0218,0.0015,0.0796,2022
123961,34.021281,-118.284169,0.12507215159578,0.0247,1484.0,67045.0,1,61503.0,61503.0,76787.41,78000.0,109400.0,0.3229,0.0593,0.1734,0.2406,0.0014,0.0026,0.0615,0.1202,0.0181,2022
126182,37.473636,-105.879642,0.99825276645311,0.2204,1040.0,23292.0,2,9680.0,17933.0,50726.71,40800.0,33000.0,0.3915,0.0943,0.3666,0.0054,0.0148,0.0081,0.0418,0.0108,0.0667,2022
126562,39.745149,-104.837722,0.72047407818131,0.2421,1156.0,22842.0,2,9384.0,26376.0,74050.41,61000.0,76700.0,0.4221,0.059,0.2535,0.1097,0.0034,0.0012,0.0557,0.0863,0.0091,2022
126614,40.008781,-105.270823,0.79582146248812,0.0666,1292.0,31442.0,2,12496.0,38314.0,81327.65,60000.0,58400.0,0.6797,0.0163,0.1329,0.0615,0.0011,0.001,0.0637,0.0364,0.0075,2022
126775,39.751443,-105.223364,0.56879055065712,0.0487,1399.0,36050.0,2,19538.0,40838.0,74353.28,95700.0,93600.0,0.6895,0.0103,0.1222,0.0515,0.0039,0.0002,0.0575,0.0384,0.0265,2022
126818,40.574805,-105.080732,0.89640980181092,0.1798,1205.0,27955.0,2,12331.0,31613.0,73818.06,53200.0,54100.0,0.7078,0.0223,0.1531,0.0288,0.0054,0.0014,0.0498,0.0254,0.0059,2022
127060,39.678005,-104.963259,0.63629153080109,0.0589,1324.0,71341.0,1,54819.0,54819.0,78120.26,62600.0,69700.0,0.686,0.025,0.132,0.0376,0.0045,0.0016,0.0587,0.0359,0.0187,2022
127185,37.275939,-107.867422,0.92753623188405,0.1129,1057.0,23428.0,2,9004.0,19660.0,61685.3,39400.0,39500.0,0.3819,0.0092,0.1328,0.004,0.3429,0.0012,0.1138,0.0067,0.0074,2022
127556,39.080643,-108.553275,0.80240039594159,0.1721,1088.0,22323.0,2,9000.0,22322.0,56304.4,43100.0,40900.0,0.6594,0.0226,0.2112,0.0156,0.0056,0.0046,0.0436,0.0116,0.0258,2022
127565,39.744202,-105.00504,0.888200955245,0.378,1037.0,21062.0,2,10021.0,27502.0,71857.86,44000.0,44300.0,0.4755,0.0673,0.3327,0.0474,0.0045,0.0016,0.0508,0.0067,0.0136,2022
127741,40.410855,-104.692777,0.91134751773049,0.1139,1104.0,24783.0,2,10666.0,23785.0,72445.43,47100.0,47200.0,0.6219,0.0482,0.2409,0.022,0.0033,0.0016,0.0467,0.0087,0.0067,2022
127918,39.788175,-105.030756,0.8137271354254,0.2676,1174.0,51079.0,1,39610.0,39610.0,74280.35,55800.0,65000.0,0.4992,0.0466,0.2645,0.0635,0.0042,0.0031,0.0428,0.0134,0.0627,2022
128106,38.30859,-104.579033,0.99172346640701,0.186,1046.0,22493.0,2,9005.0,15659.0,54713.6,41200.0,42200.0,0.4693,0.0666,0.3422,0.0175,0.0071,0.0071,0.0479,0.0226,0.0197,2022
128391,38.549936,-106.919132,0.90872648781992,0.0598,1143.0,24456.0,2,10662.0,22446.0,68547.81,43700.0,42100.0,0.6974,0.0343,0.101,0.0099,0.0064,0.0041,0.0441,0.0029,0.0999,2022
128744,41.164741,-73.190166,0.73137651821862,0.1795,1040.0,52363.0,1,35760.0,35760.0,63241.6,44100.0,52600.0,0.2418,0.3422,0.2885,0.0433,0.0046,0.0,0.0075,0.045,0.0271,2022
128771,41.692502,-72.765991,0.74828957836117,0.2037,1067.0,20520.0,2,11542.0,24946.0,75579.11,51600.0,51600.0,0.5714,0.128,0.1706,0.0474,0.0007,0.0008,0.037,0.0165,0.0276,2022
129020,41.809098,-72.249948,0.60840937480151,0.0261,1277.0,34149.0,2,18524.0,41192.0,80999.86,66600.0,59800.0,0.5248,0.0692,0.1443,0.1263,0.0008,0.0003,0.0383,0.0817,0.0143,2022
129242,41.157673,-73.255903,0.55807164273315,0.0139,1315.0,69035.0,1,52870.0,52870.0,93458.99,80100.0,80800.0,0.7852,0.0156,0.0662,0.0268,0.0004,0.0004,0.0169,0.0279,0.0605,2022
129525,41.798591,-72.715213,0.78794858459023,0.0598,1185.0,59070.0,1,44885.0,44885.0,82221.8,51100.0,60100.0,0.517,0.1727,0.1328,0.047,0.0043,0.0015,0.0169,0.057,0.0508,2022
129941,41.291314,-72.961472,0.94129672897196,0.0507,1200.0,58684.0,1,42898.0,42898.0,77310.15,54700.0,53600.0,0.5891,0.1078,0.1879,0.0332,0.0044,0.0002,0.0048,0.0167,0.0557,2022
130314,41.781041,-72.72965,0.78251121076233,0.048,1109.0,52626.0,1,43084.0,43084.0,74607.0,50900.0,55900.0,0.5944,0.114,0.1575,0.0547,0.0011,0.0011,0.0346,0.0112,0.0313,2022
130794,41.311158,-72.926688,0.0531117696867,0.0006,1526.0,79320.0,1,59950.0,59950.0,75345.96,111000.0,135700.0,0.3717,0.0802,0.1487,0.2141,0.0037,0.0012,0.0672,0.1028,0.0104,2022
130943,39.679577,-75.752822,0.72349095599659,0.0385,1260.0,26131.0,2,15020.0,36880.0,84189.75,64600.0,55600.0,0.6811,0.0625,0.0941,0.0537,0.0013,0.0004,0.0375,0.0454,0.0238,2022
131159,38.936005,-77.088875,0.64091603053435,0.0338,1381.0,56065.0,1,53334.0,53334.0,81657.17,67100.0,73600.0,0.5539,0.0778,0.1165,0.0683,0.0006,0.0007,0.051,0.0992,0.032,2022
131450,38.907371,-76.993675,0.61691542288557,0.0872,941.0,39166.0,1,17712.0,17712.0,65746.56,31900.0,38100.0,0.4349,0.1613,0.2044,0.0511,0.01,0.011,0.024,0.0531,0.0501,2022
131469,38.89923,-77.048363,0.49709942722866,0.0671,1419.0,62835.0,1,59870.0,59870.0,85677.46,75800.0,117300.0,0.5043,0.0817,0.1258,0.1238,0.0006,0.0012,0.0459,0.0912,0.0254,2022
131496,38.908809,-77.073463,0.1198378515328,0.0272,1488.0,59760.0,1,59957.0,59957.0,82187.36,105100.0,157900.0,0.4999,0.0591,0.0802,0.1305,0.0011,0.0008,0.0577,0.1439,0.0268,2022
131520,38.922392,-77.018966,0.35249693835896,0.0543,1181.0,49250.0,1,28916.0,28916.0,66680.2,52200.0,67600.0,0.0033,0.6602,0.0647,0.0425,0.0148,0.0024,0.0439,0.0324,0.1359,2022
132408,30.962708,-85.503931,1.0,0.2857,1015.0,19623.0,1,12150.0,12150.0,50305.97,33100.0,39700.0,0.7817,0.0635,0.0278,0.0238,0.004,0.0,0.0159,0.0,0.0833,2022
132602,29.207195,-81.032946,0.99838622915546,0.0513,910.0,23794.0,1,14794.0,14794.0,50783.25,32400.0,31700.0,0.0111,0.8154,0.0509,0.0012,0.002,0.0,0.0267,0.0187,0.074,2022
132657,26.385985,-80.122806,0.83013622463163,0.0733,1121.0,57262.0,1,40900.0,40900.0,78627.36,44300.0,53200.0,0.4635,0.1068,0.2025,0.0152,0.003,0.0011,0.0319,0.1463,0.0296,2022
132879,28.302547,-81.363053,0.67307692307692,0.0946,1066.0,26222.0,1,18614.0,18614.0,60434.23,30900.0,34400.0,0.3581,0.2095,0.2703,0.0068,0.0,0.0,0.0203,0.0946,0.0405,2022
132903,28.602159,-81.200889,0.36373112060332,0.3012,1271.0,21605.0,2,6368.0,22467.0,62518.63,51500.0,50600.0,0.4504,0.1027,0.2936,0.0688,0.0013,0.0014,0.0423,0.0321,0.0075,2022
133553,29.189903,-81.048367,0.72428128523111,0.0516,1240.0,56196.0,1,39066.0,39066.0,66671.2,69600.0,71500.0,0.5821,0.0496,0.1429,0.0454,0.0017,0.0022,0.0457,0.1113,0.0191,2022
133650,30.428504,-84.290226,0.35287369507858,0.1158,1068.0,23895.0,2,5785.0,17725.0,52786.24,44800.0,44500.0,0.0277,0.8924,0.0475,0.0037,0.0007,0.0,0.0254,0.0026,0.0,2022
133669,26.372421,-80.102978,0.78006203276602,0.3494,1119.0,19375.0,2,4879.0,17324.0,63066.25,47400.0,49600.0,0.39,0.2014,0.2884,0.0398,0.0013,0.0014,0.0393,0.0289,0.0096,2022
133711,29.892733,-81.314887,0.74038282847054,0.03,1102.0,36055.0,1,21140.0,21140.0,63843.09,42500.0,41300.0,0.718,0.0448,0.1205,0.0103,0.0019,0.0011,0.0338,0.0209,0.0487,2022
133951,25.75732,-80.373928,0.64013165914909,0.3626,1155.0,19479.0,2,6565.0,18963.0,58110.89,50600.0,54600.0,0.0918,0.117,0.6733,0.0253,0.0006,0.0005,0.0203,0.0676,0.0037,2022
134079,28.032443,-81.948203,0.60879263872107,0.0347,1268.0,54324.0,1,38980.0,38980.0,60789.21,43400.0,47800.0,0.6815,0.0638,0.1569,0.031,0.0062,0.0011,0.0201,0.0339,0.0055,2022
134097,30.443147,-84.295064,0.37070590940446,0.099,1280.0,22906.0,2,5656.0,18786.0,60914.47,53600.0,55600.0,0.5788,0.0833,0.232,0.0325,0.0014,0.001,0.0451,0.0157,0.0101,2022
134130,29.64629,-82.347911,0.31321616672644,0.0887,1385.0,21295.0,2,6381.0,28659.0,60120.16,65100.0,69000.0,0.5095,0.0521,0.2406,0.1029,0.0011,0.0006,0.0475,0.0241,0.0217,2022
134945,30.353227,-81.60458,0.77616606227335,0.0879,1135.0,56108.0,1,42400.0,42400.0,63671.93,49600.0,68500.0,0.5059,0.1839,0.1397,0.024,0.0038,0.0034,0.0483,0.0632,0.0278,2022
135726,25.72126,-80.278662,0.28493312818084,0.0363,1402.0,69206.0,1,54760.0,54760.0,71124.0,70400.0,83400.0,0.4428,0.0913,0.2426,0.0451,0.001,0.0004,0.0365,0.1063,0.034,2022
136172,30.27194,-81.509144,0.77486878280429,0.25,1113.0,16874.0,2,6389.0,20793.0,62628.24,48000.0,51200.0,0.6042,0.1034,0.1555,0.0572,0.0022,0.0015,0.0543,0.0174,0.0043,2022
136215,26.079337,-80.24248,0.92501489488467,0.1171,1187.0,50279.0,1,34570.0,34570.0,62876.89,56700.0,55000.0,0.2589,0.1447,0.3647,0.1149,0.0018,0.0009,0.0368,0.0477,0.0295,2022
136330,26.7044,-80.05247,0.89859594383775,0.062,1139.0,51321.0,1,34134.0,34134.0,64221.06,49000.0,46100.0,0.6029,0.1007,0.1596,0.0189,0.0022,0.0018,0.0308,0.0343,0.0488,2022
137032,28.336776,-82.257801,0.70662304184017,0.2426,1063.0,38889.0,1,26050.0,26050.0,58178.62,43800.0,52000.0,0.3059,0.2292,0.1777,0.0138,0.0051,0.0009,0.0143,0.0531,0.2,2022
137351,28.061458,-82.413232,0.49378376231331,0.2149,1245.0,21248.0,2,6410.0,17324.0,58397.57,48000.0,49600.0,0.4673,0.0866,0.2222,0.078,0.0013,0.0012,0.0414,0.0675,0.0345,2022
137476,25.922071,-80.253273,0.70862401662461,0.108,971.0,50484.0,1,32940.0,32940.0,56846.82,47700.0,72000.0,0.1013,0.3589,0.3417,0.0039,0.0011,0.0017,0.0401,0.1063,0.0451,2022
137546,29.035475,-81.300746,0.91641468682505,0.0202,1207.0,62841.0,1,50800.0,50800.0,64417.32,52200.0,49000.0,0.5502,0.1125,0.1911,0.0188,0.0018,0.0018,0.0598,0.057,0.0071,2022
137564,28.029733,-81.918382,0.4491902834008,0.1439,1112.0,40990.0,1,28320.0,28320.0,60101.07,36500.0,43000.0,0.5591,0.1137,0.2326,0.0151,0.0064,0.0047,0.0346,0.0183,0.0155,2022
137847,27.948455,-82.46483,0.53549720398735,0.0334,1184.0,48220.0,1,31274.0,31274.0,71934.52,55300.0,54400.0,0.6587,0.0306,0.1169,0.0146,0.0005,0.0002,0.023,0.0543,0.1012,2022
138275,27.825751,-81.599972,0.53127753303964,0.0696,975.0,35708.0,1,26744.0,26744.0,52491.75,36100.0,47400.0,0.458,0.3123,0.1745,0.0013,0.0052,0.0026,0.0079,0.0341,0.0039,2022
138354,30.549076,-87.218511,0.52806004618937,0.3053,1164.0,18622.0,2,6360.0,19241.0,54753.42,42200.0,45000.0,0.636,0.1038,0.1064,0.0347,0.0044,0.0025,0.0597,0.0197,0.0329,2022
138558,31.481889,-83.528281,0.75363636363636,0.2808,1026.0,13223.0,2,3565.0,10471.0,46480.92,36600.0,35600.0,0.8017,0.0843,0.0819,0.0072,0.0024,0.0003,0.0135,0.0087,0.0,2022
138947,33.747628,-84.412584,0.58242612752721,0.0468,970.0,38413.0,1,24012.0,24012.0,60451.55,38200.0,38100.0,0.0006,0.7793,0.0021,0.0006,0.003,0.0,0.0,0.0044,0.21,2022
139199,34.303117,-83.821513,0.89105263157894,0.2939,1107.0,43858.0,1,32530.0,32530.0,67048.19,39400.0,48400.0,0.4855,0.2916,0.116,0.0229,0.0023,0.0,0.0252,0.0351,0.0214,2022
139205,32.185718,-82.586136,0.79740680713128,0.0871,990.0,32481.0,1,19220.0,19220.0,50168.03,35300.0,34900.0,0.4188,0.4003,0.0503,0.0084,0.0134,0.0117,0.0151,0.0436,0.0385,2022
139250,31.181983,-81.486169,0.9735322425409,0.4036,965.0,18595.0,2,3933.0,10839.0,50342.2,31700.0,33400.0,0.6255,0.2018,0.0731,0.0185,0.0022,0.0033,0.0287,0.0138,0.0331,2022
139366,32.50096,-84.94106,0.78521327014218,0.2989,1043.0,20415.0,2,6241.0,17295.0,55979.92,39200.0,38100.0,0.4352,0.4068,0.075,0.0244,0.0033,0.0017,0.0314,0.0109,0.0114,2022
139393,34.965161,-85.375066,0.88539042821158,0.0429,1222.0,50701.0,1,37770.0,37770.0,63670.68,41600.0,52700.0,0.8583,0.0274,0.0095,0.0179,0.0071,0.0012,0.0548,0.0238,0.0,2022
139630,34.283641,-83.14822,0.77837259100642,0.0407,1070.0,32328.0,1,21636.0,21636.0,50422.48,34000.0,40000.0,0.6183,0.1374,0.0712,0.0064,0.0089,0.0076,0.0458,0.1043,0.0,2022
139658,33.790183,-84.325512,0.15602281623979,0.0108,1480.0,72884.0,1,55468.0,55468.0,80509.92,77000.0,109600.0,0.3479,0.0806,0.1119,0.2312,0.0006,0.0001,0.0452,0.1713,0.0111,2022
139719,32.537595,-83.89537,0.72256153988524,0.1518,921.0,20160.0,2,5832.0,16554.0,53364.82,34400.0,35900.0,0.0235,0.9222,0.019,0.0049,0.0004,0.0,0.0266,0.0011,0.0023,2022
139755,33.77242,-84.394832,0.15959861968761,0.0829,1423.0,29364.0,2,12852.0,33964.0,77933.64,86000.0,84900.0,0.4141,0.0748,0.0789,0.2689,0.0006,0.0003,0.0432,0.107,0.0122,2022
139764,32.054662,-84.217738,0.85584494245911,0.2512,1082.0,19456.0,2,5464.0,16186.0,49591.36,40800.0,39100.0,0.5595,0.3018,0.0694,0.0159,0.0005,0.0015,0.0273,0.0223,0.002,2022
139861,33.082787,-83.231962,0.87675372328944,0.0842,1176.0,28032.0,2,9524.0,28704.0,68382.02,45700.0,42500.0,0.8269,0.0386,0.0608,0.0146,0.0016,0.0011,0.0344,0.0058,0.016,2022
139931,32.426153,-81.784045,0.90512917318375,0.1427,1091.0,23023.0,2,6485.0,17539.0,62772.56,46400.0,44300.0,0.5674,0.2746,0.0761,0.0206,0.0045,0.0014,0.0379,0.0106,0.0069,2022
139940,33.7527,-84.38667,0.99989183732333,0.2283,1165.0,27211.0,2,9286.0,24517.0,72190.32,46900.0,50600.0,0.1944,0.4217,0.136,0.1547,0.0009,0.0005,0.0561,0.03,0.0056,2022
139959,33.956262,-83.374039,0.39983175711845,0.0623,1386.0,27510.0,2,12068.0,31108.0,71225.06,59600.0,57000.0,0.6834,0.0658,0.0698,0.1147,0.0006,0.0008,0.0423,0.0113,0.0114,2022
139968,33.04571,-84.154508,0.87644787644787,0.3892,1010.0,14346.0,2,3789.0,10695.0,63654.05,32500.0,39800.0,0.5043,0.3971,0.0526,0.0067,0.0004,0.0004,0.033,0.0027,0.0027,2022
140252,33.932781,-84.514729,0.95911949685534,0.1784,997.0,38970.0,1,13911.0,13911.0,67303.03,37700.0,50500.0,0.337,0.2434,0.2015,0.0319,0.0143,0.0,0.0,0.1322,0.0396,2022
140447,32.829134,-83.649392,0.75406193584224,0.1119,1338.0,53755.0,1,38746.0,38746.0,67164.94,59900.0,56800.0,0.4588,0.2992,0.0694,0.0834,0.0015,0.0011,0.0436,0.014,0.0289,2022
140553,33.745982,-84.414917,0.65184008472332,0.1398,1150.0,35735.0,1,29468.0,29468.0,61675.05,49300.0,42400.0,0.0008,0.9843,0.0012,0.0,0.0004,0.0,0.0078,0.0055,0.0,2022
140696,33.875441,-84.333687,0.8129117259552,0.0334,1223.0,50012.0,1,42754.0,42754.0,73815.08,49600.0,48700.0,0.3807,0.228,0.1932,0.0419,0.0036,0.0,0.0398,0.0938,0.0192,2022
